WigleWifi-1.4,appRelease=v2.55 Escape Edition,model=ESP32 Marauder,release=v2.55 Escape Edition,device=ESP32 Marauder,display=SPI TFT,board=ESP32 Marauder,brand=JustCallMeKoko
MAC,SSID,AuthMode,FirstSeen,Channel,RSSI,CurrentLatitude,CurrentLongitude,AltitudeMeters,AccuracyMeters,Type
20:97:27:3B:64:C8,RUT956_64C8,[WPA2_WPA3_PSK],2025-6-7 6:23:37,6,-84,45.6350212,24.2609596,377.00,2.50,WIFI
A8:42:A1:8F:38:D7,Nicoleta,[WPA2_PSK],2025-6-7 6:23:40,9,-88,45.6354752,24.2606888,377.60,2.50,WIFI
CC:50:0A:87:00:00,DIGI_870000,[WPA2_PSK],2025-6-7 6:23:50,5,-89,45.6369896,24.2602367,381.40,2.50,WIFI
54:E1:05:60:2E:61,DIGI-x4Au,[WPA_WPA2_PSK],2025-6-7 6:24:2,3,-91,45.6387215,24.2607574,384.60,2.50,WIFI
7E:89:56:5D:4B:46,AndroidAP0B46,[WPA2_PSK],2025-6-7 6:24:19,6,-84,45.6398811,24.2604523,394.50,2.50,WIFI
20:97:27:50:00:A0,RUT200_00A0,[WPA2_PSK],2025-6-7 6:24:53,11,-89,45.6438332,24.2565727,418.10,2.50,WIFI
12:CF:B2:5A:7C:1C,♥️DODO❤️,[WPA2_PSK],2025-6-7 6:24:56,1,-94,45.6442947,24.2566051,422.90,2.50,WIFI
2E:63:1C:43:32:9B,Galaxy M52 5G05D1,[WPA2_PSK],2025-6-7 6:25:20,10,-79,45.6485519,24.2578411,447.00,2.50,WIFI
08:26:AE:A9:AD:6D,AlexRaptor,[WPA_WPA2_PSK],2025-6-7 6:25:58,6,-86,45.6563873,24.2522755,445.70,2.50,WIFI
C6:BC:43:B1:47:79,moto g85 5G_7395,[WPA2_WPA3_PSK],2025-6-7 6:25:58,6,-90,45.6563873,24.2522755,445.70,2.50,WIFI
BC:C0:0F:6A:BA:40,DIGI_6aba40,[WPA2_PSK],2025-6-7 6:27:20,5,-91,45.6802292,24.2458725,421.10,2.75,WIFI
54:F2:94:AC:B9:66,,[WPA2_PSK],2025-6-7 6:27:49,6,-82,45.6890793,24.2442551,434.70,2.50,WIFI
54:F2:94:AC:B9:62,Krisu,[WPA2_PSK],2025-6-7 6:27:49,6,-89,45.6890793,24.2442551,434.70,2.50,WIFI
1C:15:1F:CB:11:8D,Orange-1FCB118D,[WPA2_PSK],2025-6-7 6:28:9,12,-92,45.6953888,24.2420673,436.70,3.00,WIFI
C8:8A:D8:F4:8F:64,NAVITEL R980 4K-e-64,[WPA_WPA2_PSK],2025-6-7 6:28:50,11,-88,45.7073212,24.2329998,402.40,2.50,WIFI
4A:8E:A8:45:68:02,iHunt S24 ULTRA,[WPA2_WPA3_PSK],2025-6-7 6:28:52,13,-95,45.7078781,24.2328720,403.90,2.75,WIFI
C6:7F:AD:1F:CA:9F,Lumi Kocsis,[WPA2_PSK],2025-6-7 6:29:13,6,-92,45.7133598,24.2313957,411.30,2.50,WIFI
00:13:1E:F0:7A:D6,My BMW Hotspot 3872,[WPA_WPA2_PSK],2025-6-7 6:29:48,1,-96,45.7189560,24.2197323,422.20,2.50,WIFI
E0:37:BF:84:E4:81,BMW13872 CarPlay,[WPA_WPA2_PSK],2025-6-7 6:30:0,11,-84,45.7217941,24.2164841,413.70,2.50,WIFI
E2:37:BF:84:64:81,DIRECT-03-BMW13872,[WPA2_PSK],2025-6-7 6:30:0,11,-87,45.7217941,24.2164841,413.70,2.50,WIFI
A4:B6:1E:F8:51:3D,HUAWEI-B311-513D,[WPA2_PSK],2025-6-7 6:31:4,5,-97,45.7357292,24.2002926,420.50,2.50,WIFI
C0:49:43:3E:BB:93,DIGI-67bD,[WPA2_PSK],2025-6-7 6:31:10,11,-92,45.7372856,24.1989689,418.30,2.50,WIFI
30:16:9D:13:66:87,Gabi_EXT,[WPA2_PSK],2025-6-7 6:31:16,2,-93,45.7389679,24.1980743,414.50,2.50,WIFI
28:EE:52:21:10:F2,Cosmin home_EXT,[WPA_WPA2_PSK],2025-6-7 6:31:20,6,-96,45.7401352,24.1977348,411.20,2.75,WIFI
BC:C0:0F:6A:B8:B8,DIGI_6ab8b8,[WPA2_PSK],2025-6-7 6:31:24,10,-90,45.7413292,24.1975975,410.60,2.50,WIFI
BC:FD:0C:A7:05:4A,70mai_d06_054a,[WPA2_PSK],2025-6-7 6:31:34,6,-87,45.7442627,24.1981640,411.50,3.00,WIFI
7A:A4:B7:08:CA:04,Alexandru,[WPA2_PSK],2025-6-7 6:32:16,6,-95,45.7556648,24.2058449,407.90,2.50,WIFI
D8:47:32:C4:92:2E,HOBBY HOME&DECO,[WPA_WPA2_PSK],2025-6-7 6:32:23,13,-96,45.7576942,24.2066116,403.30,2.50,WIFI
C0:25:2F:D4:85:42,,[WPA_WPA2_PSK],2025-6-7 6:32:38,1,-91,45.7621613,24.2072792,405.70,2.50,WIFI
F4:1D:6B:F4:DC:F0,UslessMusician,[WPA_WPA2_PSK],2025-6-7 6:32:42,4,-96,45.7633553,24.2072315,406.10,2.50,WIFI
CC:2D:21:8D:0A:F1,Tenda_etaj,[WPA_WPA2_PSK],2025-6-7 6:32:43,5,-96,45.7636528,24.2072067,406.00,2.75,WIFI
F0:51:36:45:C7:80,HH40V_C780,[WPA_WPA2_PSK],2025-6-7 6:32:43,5,-96,45.7636528,24.2072067,406.00,2.75,WIFI
50:D4:F7:82:3F:C1,Acasa 2_4,[WPA_WPA2_PSK],2025-6-7 6:32:44,6,-94,45.7639503,24.2071724,405.80,2.75,WIFI
E8:49:43:0A:B4:FD,4G_AP_B4FD,[WPA2_PSK],2025-6-7 6:32:59,7,-92,45.7683678,24.2060394,408.90,2.50,WIFI
9C:69:65:4E:F6:11,DIGI-Tyk9,[WPA_WPA2_PSK],2025-6-7 6:33:12,6,-90,45.7721519,24.2047806,410.40,2.50,WIFI
F8:E5:A4:88:4E:E1,DIGI-MhX4,[WPA_WPA2_PSK],2025-6-7 6:33:18,12,-96,45.7738991,24.2042027,412.50,2.50,WIFI
AC:CC:36:51:D0:E1,DIGI-Cx2f,[WPA_WPA2_PSK],2025-6-7 6:33:19,13,-95,45.7741928,24.2041035,412.90,2.50,WIFI
CC:50:0A:87:C3:E0,DIGI_87c3e0,[WPA2_PSK],2025-6-7 6:33:25,5,-96,45.7759476,24.2035255,414.60,2.75,WIFI
40:A5:EF:0A:AB:BF,GastroTehnicR 2G,[WPA2_PSK],2025-6-7 6:33:30,10,-94,45.7774162,24.2030449,414.00,2.75,WIFI
80:95:62:2B:7D:14,AH-2b7d00_ac,[WPA_WPA2_PSK],2025-6-7 6:33:45,11,-94,45.7817993,24.2015991,416.30,2.75,WIFI
44:1E:98:95:E5:18,MIK,[WPA2_PSK],2025-6-7 6:33:50,2,-94,45.7832565,24.2011147,416.70,2.75,WIFI
44:1E:98:15:E5:18,,[WPA2],2025-6-7 6:33:50,2,-95,45.7832565,24.2011147,416.70,2.75,WIFI
A6:EF:15:75:78:0F,WIFIBRG0012434d4239IPC176,[WPA2_PSK],2025-6-7 6:33:51,3,-92,45.7835464,24.2010117,416.80,2.75,WIFI
44:27:F3:E7:08:C3,70mai_A510_08c3,[WPA_WPA2_PSK],2025-6-7 6:34:3,1,-88,45.7870712,24.1998367,412.70,2.50,WIFI
00:0F:00:A9:B9:BE,IROAD_X9_A9B9BE,[WPA2_PSK],2025-6-7 6:34:36,6,-82,45.7961655,24.1945553,407.60,3.75,WIFI
E8:6E:44:09:DD:CC,DIGI-76Sf,[WPA2_PSK],2025-6-7 6:34:48,3,-94,45.7988968,24.1912289,410.80,2.50,WIFI
12:32:2C:5A:EA:C2,My VW 0888,[WPA2_WPA3_PSK],2025-6-7 6:34:51,6,-89,45.7995033,24.1902714,412.70,2.50,WIFI
5C:E7:BF:E3:1C:D5,RoamWiFi-384460,[WPA2_PSK],2025-6-7 6:34:51,6,-89,45.7995033,24.1902714,412.70,2.50,WIFI
F8:E5:A4:89:C4:E1,pic,[WPA_WPA2_PSK],2025-6-7 6:35:25,13,-96,45.8055534,24.1785488,413.40,2.50,WIFI
28:F8:D6:C7:FC:E1,DIGI-U2Pb,[WPA_WPA2_PSK],2025-6-7 6:35:39,13,-92,45.8086014,24.1744823,416.40,2.50,WIFI
18:31:BF:39:BC:88,MIi,[WPA2_PSK],2025-6-7 6:35:44,3,-94,45.8097725,24.1730709,416.40,2.50,WIFI
C0:F6:EC:2D:88:17,SUN2000-HV22A0157582,[WPA2_PSK],2025-6-7 6:35:47,6,-91,45.8105278,24.1721554,414.70,2.50,WIFI
74:31:AF:0E:4A:F1,DIGI-ab6F,[WPA_WPA2_PSK],2025-6-7 6:36:21,12,-96,45.8187218,24.1623688,422.00,2.50,WIFI
86:83:C2:C4:2A:FC,,[WPA2_PSK],2025-6-7 6:36:34,11,-87,45.8211441,24.1579933,421.90,2.50,WIFI
76:83:C2:C4:2A:FC,WIFI SKATE PARK PRIVATE,[WPA2_PSK],2025-6-7 6:36:34,11,-90,45.8211441,24.1579933,421.90,2.50,WIFI
74:83:C2:C4:2A:FC,WIFI SKATE PARK FREE,[WPA2_PSK],2025-6-7 6:36:34,11,-90,45.8211441,24.1579933,421.90,2.50,WIFI
48:4A:E9:D4:05:04,HB_MPSK,[WPA2_PSK],2025-6-7 6:36:36,13,-95,45.8214684,24.1572723,422.10,2.50,WIFI
1E:10:A8:19:EC:97,Galaxy A52s 5G 5DEB,[WPA2_PSK],2025-6-7 6:36:48,11,-95,45.8231125,24.1527195,425.20,2.50,WIFI
A8:E2:C1:3F:80:FC,GUENTNER-10334,[WPA2_PSK],2025-6-7 6:36:50,1,-93,45.8233261,24.1519203,424.90,2.75,WIFI
D8:A9:8B:9D:6D:E7,GUENTNER-10140,[WPA2_PSK],2025-6-7 6:36:53,2,-93,45.8236160,24.1507034,424.10,2.50,WIFI
48:4A:E9:D3:EE:A4,HB_MPSK,[WPA2_PSK],2025-6-7 6:37:4,13,-96,45.8243828,24.1461086,422.60,2.50,WIFI
28:F8:D6:BE:9C:51,DIGI-y6xG,[WPA_WPA2_PSK],2025-6-7 6:37:32,13,-94,45.8251305,24.1340961,419.60,2.50,WIFI
EE:64:81:AC:BD:84,Galaxy A51 4BF9,[WPA2_PSK],2025-6-7 6:38:50,6,-86,45.8270035,24.1007366,427.10,3.75,WIFI
CC:F9:57:03:ED:42,,[WPA_WPA2_PSK],2025-6-7 6:38:50,6,-91,45.8270035,24.1007366,427.10,3.75,WIFI
CC:F9:57:03:ED:41,00014405,[WPA_WPA2_PSK],2025-6-7 6:38:50,6,-92,45.8270035,24.1007366,427.10,3.75,WIFI
70:87:A7:F5:46:53,01017440,[WPA_PSK],2025-6-7 6:39:18,6,-86,45.8262062,24.0888863,425.70,2.50,WIFI
CC:B8:5E:2D:52:A5,OK309Cam-CDBA8102,[WPA2_PSK],2025-6-7 6:40:14,6,-92,45.8160248,24.0703716,432.60,2.25,WIFI
B0:D8:88:70:4A:63,Smartphone_connect_704a63,[WPA2_WPA3_PSK],2025-6-7 6:40:28,6,-83,45.8127747,24.0665951,436.80,2.25,WIFI
BC:FD:0C:76:3C:57,70mai_M300_3c57,[WPA_WPA2_PSK],2025-6-7 6:42:20,6,-76,45.7978783,24.0262280,466.40,2.25,WIFI
30:95:87:DC:85:D3,70mai_d08_85d3,[WPA2_PSK],2025-6-7 6:43:3,6,-95,45.7894592,24.0125160,452.40,4.75,WIFI
00:1E:94:02:5D:19,WIM,[WPA2_PSK],2025-6-7 6:43:8,11,-85,45.7888412,24.0105171,452.30,2.50,WIFI
86:37:07:49:B0:02,constantin's Galaxy A52s 5G,[WPA2_PSK],2025-6-7 6:43:8,11,-85,45.7888412,24.0105171,452.30,2.50,WIFI
9A:77:57:3C:58:53,Emil's Galaxy S22,[WPA2_PSK],2025-6-7 6:43:8,11,-98,45.7888412,24.0105171,452.30,2.50,WIFI
9C:B1:DC:B0:67:87,NAVITEL R9 DUAL-e-67,[WPA2_PSK],2025-6-7 6:43:11,1,-93,45.7885246,24.0093002,454.50,2.25,WIFI
C2:8F:F0:D7:07:C2,HUAWEI-B311-07D7,[WPA2_PSK],2025-6-7 6:43:15,4,-96,45.7881355,24.0076561,457.80,2.25,WIFI
90:B5:7F:8C:40:08,70mai_A800S_2.4G_4008,[WPA_WPA2_PSK],2025-6-7 6:43:18,7,-95,45.7879105,24.0064087,457.50,2.50,WIFI
E6:70:70:42:55:C3,AndroidAP1DC6,[WPA2_PSK],2025-6-7 6:43:50,11,-98,45.7864685,23.9925632,462.80,1.75,WIFI
28:F8:D6:BE:7D:71,DIGI-2Zhw,[WPA_WPA2_PSK],2025-6-7 6:44:20,13,-96,45.7851181,23.9798069,502.20,2.25,WIFI
BC:42:8C:3B:1A:9E,CTU_3_Default_SSID,[WPA2_PSK],2025-6-7 6:45:21,4,-93,45.7796326,23.9556599,538.00,2.50,WIFI
70:FD:45:59:D0:5C,DIGI-DODO,[WPA_WPA2_PSK],2025-6-7 6:46:7,8,-87,45.7899742,23.9433041,519.90,2.50,WIFI
3E:23:77:7B:E6:3E,Galaxy Z Flip5 5075,[WPA2_PSK],2025-6-7 6:46:23,10,-90,45.7934799,23.9386768,525.50,1.75,WIFI
5A:E4:03:F3:FD:75,Audi_MMI_1612,[WPA2_PSK],2025-6-7 6:47:2,6,-82,45.8002472,23.9250355,528.30,2.00,WIFI
C2:C4:F9:73:98:E1,MBUX 43638,[WPA2_WPA3_PSK],2025-6-7 6:48:26,6,-88,45.8123360,23.8934574,548.80,2.00,WIFI
44:27:F3:92:E2:EF,70mai_A510_e2ef,[WPA_WPA2_PSK],2025-6-7 6:48:38,4,-92,45.8139038,23.8888245,555.40,1.75,WIFI
2E:20:73:0B:F4:9E,AndroidAP2123,[WPA2_PSK],2025-6-7 6:48:40,6,-91,45.8141632,23.8880501,556.20,1.75,WIFI
3A:22:2B:DE:D9:79,HONOR Magic7 Lite,[WPA2_PSK],2025-6-7 6:50:11,1,-95,45.8328362,23.8624802,491.20,2.00,WIFI
16:C9:E7:CF:4D:72,Galaxy S21 FE 5G9233,[WPA2_PSK],2025-6-7 6:50:46,6,-86,45.8428841,23.8660755,452.80,1.75,WIFI
2E:D1:C6:8B:74:C5,My Skoda 3952,[WPA2_PSK],2025-6-7 6:50:46,6,-95,45.8428841,23.8660755,452.80,1.75,WIFI
78:F5:05:07:59:9D,MB Hotspot 12468,[WPA2_PSK],2025-6-7 6:51:48,11,-98,45.8592453,23.8787785,398.00,1.75,WIFI
10:32:2C:C7:3F:D0,MB Hotspot 45174,[WPA2_PSK],2025-6-7 6:51:51,1,-71,45.8600922,23.8791962,392.10,1.75,WIFI
B0:FB:15:82:6C:7E,500010329,[WPA2_PSK],2025-6-7 6:51:51,1,-80,45.8600922,23.8791962,392.10,1.75,WIFI
B0:FB:15:82:6C:6A,500010260,[WPA2_PSK],2025-6-7 6:52:5,1,-82,45.8642426,23.8800526,378.70,2.00,WIFI
CE:CA:84:3E:09:95,Infinix SMART 8,[WPA2_PSK],2025-6-7 6:52:13,8,-93,45.8666077,23.8797169,371.50,2.00,WIFI
CC:06:77:48:E3:40,DIGI_48e340,[WPA2_PSK],2025-6-7 6:53:28,1,-91,45.8814812,23.8570271,330.90,2.50,WIFI
2C:D1:C6:D0:F6:E7,MB Hotspot 42732,[WPA2_PSK],2025-6-7 6:53:42,13,-94,45.8843575,23.8526287,330.90,2.00,WIFI
4A:F0:7B:B6:5C:47,VW_WLAN,[WPA2_PSK],2025-6-7 6:53:42,1,-96,45.8843575,23.8526287,330.50,2.00,WIFI
D8:47:32:05:82:43,TP-Link_8243,[WPA_WPA2_PSK],2025-6-7 6:54:1,5,-95,45.8876114,23.8459568,324.90,2.00,WIFI
DE:47:32:05:82:43,,[WPA2_PSK],2025-6-7 6:54:1,5,-97,45.8876114,23.8459568,324.90,2.00,WIFI
1A:86:4A:CB:77:41,Galaxy S24 683F,[WPA2_PSK],2025-6-7 6:54:9,1,-82,45.8887253,23.8429127,322.90,2.00,WIFI
66:E2:20:10:F5:81,MBUX 59889,[WPA2_WPA3_PSK],2025-6-7 6:54:21,11,-96,45.8900795,23.8381481,320.60,2.00,WIFI
80:3F:5D:74:12:6D,WAVLINK poarta,[WPA2_PSK],2025-6-7 6:54:31,7,-90,45.8909225,23.8340359,318.90,2.00,WIFI
9C:50:D1:64:7F:16,MB Hotspot 34442,[WPA2_PSK],2025-6-7 6:54:53,1,-83,45.8926773,23.8249168,318.00,2.00,WIFI
B2:00:73:47:2B:36,DIRECT-MBUX 34275,[WPA2_PSK],2025-6-7 6:56:0,11,-93,45.8971214,23.7968922,308.80,2.00,WIFI
BC:98:89:A4:04:0B,DIGI_58ce30,[WPA2_PSK],2025-6-7 6:56:0,11,-93,45.8971214,23.7968922,308.80,2.00,WIFI
64:64:4A:E5:A3:7F,DIGI_775048_plus,[WPA_WPA2_PSK],2025-6-7 6:56:3,1,-94,45.8972244,23.7956104,305.60,2.00,WIFI
2C:D1:C6:F0:D9:3A,MB Hotspot 63726,[WPA2_PSK],2025-6-7 6:56:3,1,-95,45.8972244,23.7956104,305.60,2.00,WIFI
00:15:6D:E2:95:B0,Pensiunea Casa Buna,[WPA2_PSK],2025-6-7 6:56:34,3,-96,45.8982353,23.7823753,303.80,1.75,WIFI
C2:D7:83:1E:EA:5B,OnePlus Nord CE 3 Lite 5G,[WPA2_PSK],2025-6-7 6:56:56,11,-90,45.8989525,23.7729683,296.80,1.75,WIFI
EA:4B:B1:93:9D:54,OPPO Find X3 Lite 5G,[WPA2_PSK],2025-6-7 6:57:19,6,-91,45.8999290,23.7659168,296.50,1.75,WIFI
FE:84:A7:0A:3D:23,My VW 4539,[WPA2_WPA3_PSK],2025-6-7 6:57:33,6,-87,45.9003372,23.7644825,295.50,1.75,WIFI
34:20:03:B6:96:73,70mai_d06_9673,[WPA2_PSK],2025-6-7 6:57:33,6,-98,45.9003372,23.7644825,295.50,1.75,WIFI
C2:53:D4:53:B3:5B,iHunt Titan Music P22000 Ultra,[WPA3_PSK],2025-6-7 7:0:0,13,-89,45.9004326,23.7639236,301.60,1.75,WIFI
22:BF:C8:C4:4E:8D,Galaxy A55 5G dan,[WPA2_PSK],2025-6-7 7:1:4,6,-94,45.9004173,23.7639008,297.50,1.75,WIFI
24:18:C6:BA:27:0C,DDPAI_mola_N3_270C,[WPA_WPA2_PSK],2025-6-7 7:1:46,6,-94,45.9004402,23.7639065,301.30,1.75,WIFI
9E:B6:9F:FF:DA:EE,Pilu69,[WPA2_WPA3_PSK],2025-6-7 7:1:51,11,-97,45.9004402,23.7639084,301.30,1.75,WIFI
C6:20:1B:EA:68:C2,Galaxy A12BA74,[WPA2_PSK],2025-6-7 7:2:14,6,-94,45.9004326,23.7639084,301.10,1.75,WIFI
D2:40:EF:E0:31:DA,My VW 6642,[WPA2_PSK],2025-6-7 7:2:28,6,-87,45.9004288,23.7639103,301.50,1.75,WIFI
8A:75:20:89:FE:FB,Alex's Galaxy A14 5G,[WPA2_PSK],2025-6-7 7:3:52,6,-93,45.9004250,23.7639122,303.00,2.25,WIFI
5A:E4:03:45:06:A3,Audi_MMI_0886,[WPA2_PSK],2025-6-7 7:4:34,6,-84,45.9004250,23.7638969,297.30,2.25,WIFI
44:27:F3:83:18:C4,70mai_Pro Plus+_18c4,[WPA_WPA2_PSK],2025-6-7 7:4:42,1,-81,45.9004250,23.7638893,296.80,2.25,WIFI
B8:9F:09:11:36:D5,BMW46060 CarPlay,[WPA_WPA2_PSK],2025-6-7 7:5:7,11,-97,45.9004326,23.7638874,295.10,2.25,WIFI
3A:D4:0B:B8:E4:B8,iPhone (2),[WPA2_PSK],2025-6-7 7:6:19,1,-82,45.9004364,23.7638760,292.90,2.25,WIFI
22:61:89:2D:72:B5,Galaxy S25 2E8B,[WPA2_PSK],2025-6-7 7:6:44,10,-92,45.9004402,23.7638836,292.80,2.25,WIFI
9A:49:14:6A:CB:AD,DIRECT-BMW 82025,[WPA2_PSK],2025-6-7 7:6:59,11,-91,45.9004440,23.7638798,294.00,2.50,WIFI
2C:05:47:9F:50:C2,70mai_d06_50c2,[WPA2_PSK],2025-6-7 7:7:8,6,-94,45.9004402,23.7638798,294.30,2.00,WIFI
A2:12:2E:13:9A:48,NSignBAT,[WPA2_PSK],2025-6-7 7:7:51,6,-91,45.9004250,23.7638836,295.30,2.25,WIFI
00:54:AF:ED:E0:20,HotspotE020,[WPA_WPA2_PSK],2025-6-7 7:8:13,1,-86,45.9004288,23.7638760,297.40,2.25,WIFI
00:13:1E:E5:28:9B,My BMW Hotspot 6060,[WPA_WPA2_PSK],2025-6-7 7:8:13,1,-92,45.9004288,23.7638760,297.40,2.25,WIFI
96:36:85:14:40:68,Galaxy A53 5G BC21,[WPA2_PSK],2025-6-7 7:8:24,11,-87,45.9004288,23.7638760,298.00,2.00,WIFI
F0:85:C1:5A:F0:C9,Roav_A0_F0C9,[WPA2_PSK],2025-6-7 7:8:27,1,-71,45.9004326,23.7638798,297.90,2.00,WIFI
6E:92:44:6B:3C:4B,Galaxy A709BE6,[WPA2_PSK],2025-6-7 7:8:47,6,-93,45.9004478,23.7639275,299.60,2.25,WIFI
9E:16:57:BB:7C:C3,Galaxy S24 DAE0,[WPA2_PSK],2025-6-7 7:9:15,6,-85,45.9006767,23.7630634,298.60,2.00,WIFI
E2:74:3F:D3:20:42,Galaxy A42 5G0DE0,[WPA2_PSK],2025-6-7 7:10:29,10,-81,45.9082222,23.7440929,296.30,2.00,WIFI
32:B4:C0:51:A0:09,Redmi Note 14 Pro,[WPA2_PSK],2025-6-7 7:11:15,1,-92,45.9164276,23.7279510,305.10,2.00,WIFI
26:2F:D0:65:B5:A7,,[WPA2_PSK],2025-6-7 7:11:40,11,-95,45.9200058,23.7177544,304.70,2.00,WIFI
82:FB:02:FC:5B:79,Galaxy S23 ,[WPA2_PSK],2025-6-7 7:12:17,6,-90,45.9231949,23.7010803,301.40,2.25,WIFI
A0:56:B2:C6:11:ED,MB WLAN 76648,[WPA_WPA2_PSK],2025-6-7 7:12:45,6,-85,45.9235840,23.6870956,307.90,2.25,WIFI
F2:69:9B:0F:A6:32,Galaxy S20 5G8a11,[WPA2_PSK],2025-6-7 7:13:4,11,-92,45.9228973,23.6770000,280.40,2.50,WIFI
58:D5:0A:45:B2:A2,MB Hotspot 77206,[WPA2_PSK],2025-6-7 7:13:24,3,-69,45.9221306,23.6667480,289.50,2.00,WIFI
DE:76:59:0E:06:08,Hamit's Galaxy S21 FE 5G,[WPA2_PSK],2025-6-7 7:13:41,6,-83,45.9215355,23.6582680,284.00,2.00,WIFI
CC:B8:5E:02:B9:5E,CARDV-06-b95e,[WPA2_PSK],2025-6-7 7:13:42,7,-95,45.9215012,23.6577835,283.60,2.25,WIFI
D0:21:F9:6E:E5:0D,MOL_FREE,[OPEN],2025-6-7 7:13:46,11,-94,45.9213791,23.6558323,284.90,2.00,WIFI
3C:52:A1:50:39:66,PYRAMID RETREAT 2_4,[OPEN],2025-6-7 7:16:35,11,-95,45.9456711,23.5927811,271.70,2.25,WIFI
0C:0E:76:DB:5C:6B,Sssss_EXT,[WPA2_PSK],2025-6-7 7:17:34,13,-93,45.9639130,23.5961514,264.10,2.00,WIFI
C2:C0:D6:05:CA:8A,La betty oy,[WPA2_PSK],2025-6-7 7:17:36,2,-81,45.9645309,23.5960236,264.80,2.00,WIFI
58:D9:D5:82:65:31,Tenda_826530,[WPA2_PSK],2025-6-7 7:17:36,2,-92,45.9645309,23.5960236,264.80,2.00,WIFI
28:87:BA:C3:66:8E,TP-Link_5438_EXT_EXT,[WPA_WPA2_PSK],2025-6-7 7:17:38,4,-96,45.9651451,23.5958366,265.40,2.00,WIFI
3C:52:A1:E1:64:81,TP-Link_6481,[WPA2_PSK],2025-6-7 7:17:43,9,-90,45.9666290,23.5951042,264.40,2.00,WIFI
3E:52:A1:A1:64:81,,[WPA2_PSK],2025-6-7 7:17:43,9,-94,45.9666290,23.5951042,264.40,2.00,WIFI
70:74:14:5D:65:1F,MB Hotspot 68210,[WPA2_PSK],2025-6-7 7:17:47,13,-86,45.9677391,23.5942612,262.50,2.00,WIFI
00:9D:6B:33:39:C1,MB Hotspot 44218,[WPA2_PSK],2025-6-7 7:17:47,1,-71,45.9677391,23.5942612,262.50,2.00,WIFI
58:D5:0A:69:E5:15,MB Hotspot 11248,[WPA2_PSK],2025-6-7 7:17:47,1,-97,45.9677391,23.5942612,262.50,2.00,WIFI
68:72:51:4E:A9:91,ubnt,[WPA2_PSK],2025-6-7 7:18:10,8,-95,45.9718437,23.5855637,257.40,2.00,WIFI
68:B8:6B:52:CF:31,DIGI-7JSm,[WPA_WPA2_PSK],2025-6-7 7:18:29,13,-96,45.9722939,23.5768948,258.60,2.00,WIFI
48:22:54:B1:FC:D8,Birou,[WPA2_PSK],2025-6-7 7:19:16,3,-94,45.9754829,23.5567398,249.70,2.00,WIFI
04:20:84:14:6A:D3,DIGI-D6Yt,[WPA2_PSK],2025-6-7 7:19:16,3,-96,45.9754829,23.5567398,249.70,2.00,WIFI
BC:FD:0C:9D:98:04,70mai_d06_9804,[WPA2_PSK],2025-6-7 7:19:33,6,-80,45.9786682,23.5506592,258.30,2.00,WIFI
10:32:2C:40:16:D2,MB Hotspot 50330,[WPA2_PSK],2025-6-7 7:20:8,13,-95,45.9805069,23.5355053,264.50,2.50,WIFI
64:D1:54:7C:5A:EA,Sebes,[WPA2_PSK],2025-6-7 7:20:12,3,-99,45.9802132,23.5337524,265.30,2.00,WIFI
34:A6:EF:F4:BC:15,OK309Cam-C6IB2502,[WPA2_PSK],2025-6-7 7:20:57,6,-93,45.9754944,23.5146637,266.30,3.50,WIFI
E0:B9:4D:C2:00:B2,B-LINK_C200B2,[WPA_WPA2_PSK],2025-6-7 7:22:16,1,-93,45.9676132,23.4810314,250.20,2.75,WIFI
D8:10:68:9D:87:A5,MB Hotspot 47488,[WPA2_PSK],2025-6-7 7:22:26,11,-94,45.9666061,23.4767685,253.30,2.50,WIFI
CC:2D:21:46:D1:D1,Tenda_46D1D0,[WPA2_PSK],2025-6-7 7:22:28,13,-96,45.9664078,23.4759159,254.60,2.50,WIFI
BC:62:CE:D7:3F:04,DRDP 21,[WPA_WPA2_PSK],2025-6-7 7:22:38,8,-82,45.9654198,23.4716511,258.70,2.50,WIFI
EE:3D:FD:BB:9A:BD,Goluk_T2_ASD,[WPA2_PSK],2025-6-7 7:22:38,8,-93,45.9654198,23.4716511,258.70,2.50,WIFI
30:C6:F7:F5:1E:B9,WSM00000003427853,[WPA2_PSK],2025-6-7 7:25:17,1,-76,45.9435844,23.4079723,239.20,2.25,WIFI
EC:5C:84:45:C1:71,MB Hotspot 77503,[WPA2_PSK],2025-6-7 7:25:31,1,-69,45.9415550,23.4020920,237.20,2.25,WIFI
98:25:4A:8C:85:E8,TP-Link_85E8,[WPA2_PSK],2025-6-7 7:25:57,11,-79,45.9380417,23.3914146,230.90,2.25,WIFI
9A:25:4A:AC:85:E8,,[WPA2_PSK],2025-6-7 7:25:57,11,-80,45.9380417,23.3914146,230.90,2.25,WIFI
BC:FD:0C:76:54:B2,70mai_M300_54b2,[WPA_WPA2_PSK],2025-6-7 7:26:6,6,-95,45.9367714,23.3874416,226.70,2.25,WIFI
26:22:1D:58:44:36,AndroidAP,[WPA2_PSK],2025-6-7 7:26:20,6,-95,45.9348412,23.3814144,222.80,3.25,WIFI
00:54:AF:1B:EB:BB,HotspotEBBB,[WPA_WPA2_PSK],2025-6-7 7:27:10,1,-97,45.9282570,23.3607521,238.80,2.25,WIFI
